wind_plant,wind_speed (m/s),wind_dir,temp,pressure,latitude,longitude,Turbine Model,Tower Height,Rotor Diameter,Production Year,START m/s,STOP  m/s,Real Prod(mwh),Service,MaxLimit,pred4
Unit4,8.8,133,0.9,988,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.7267799999999999
Unit4,8.6,135,0.4,988,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.5208999999999999
Unit4,6.7,129,-3.9,991,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.2674100000000005
Unit4,8.2,140,2.3,985,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.3856699999999998
Unit4,9.4,144,1.4,988,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.8446199999999995
Unit4,8.0,142,3.1,984,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.7188399999999997
Unit4,9.0,152,3.2,986,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.99623
Unit4,8.2,153,3.9,985,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.5923099999999997
Unit4,9.3,163,4.0,985,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.9748299999999996
Unit4,8.9,166,4.7,984,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.93791
Unit4,10.3,173,4.7,985,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.9390699999999996
Unit4,9.4,159,4.1,981,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.7618799999999996
Unit4,9.1,162,4.3,987,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.9407399999999996
Unit4,11.4,177,5.8,984,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.93108
Unit4,11.8,173,5.5,984,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.95254
Unit4,11.8,173,7.3,979,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.8420299999999996
Unit4,10.2,179,6.5,986,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.9229899999999998
Unit4,10.8,174,8.4,978,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.7272299999999992
Unit4,10.7,175,5.9,985,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.9113199999999996
Unit4,10.4,171,8.2,977,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.7508399999999998
Unit4,11.2,165,4.7,985,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.9697999999999998
Unit4,11.4,158,5.7,982,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.93997
Unit4,11.5,157,3.0,983,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.96225
Unit4,11.4,158,5.0,982,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.93616
Unit4,11.3,153,2.6,982,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.9725800000000002
Unit4,10.7,155,5.7,977,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.7044899999999997
Unit4,10.8,150,2.4,981,47.034746,28.421021,5,85,70,2002,4.0,25,,0.0,1.5,0.91325
Unit5,4.8,228,2.2,991,48.242849,27.584352,1,65,70,2000,4.0,25,0.15,0.0,1.5,0.1500000000000002
Unit5,5.0,247,2.0,991,48.242849,27.584352,1,65,70,2000,4.0,25,0.212,0.0,1.5,0.2119999999999998
Unit5,5.3,265,2.2,991,48.242849,27.584352,1,65,70,2000,4.0,25,0.133,0.0,1.5,0.1329999999999996
Unit5,5.7,280,2.4,991,48.242849,27.584352,1,65,70,2000,4.0,25,0.118,0.0,1.5,0.1180000000000001
Unit5,5.8,291,2.5,990,48.242849,27.584352,1,65,70,2000,4.0,25,0.166,0.0,1.5,0.1660000000000002
Unit5,6.1,295,2.9,991,48.242849,27.584352,1,65,70,2000,4.0,25,0.153,0.0,1.5,0.1530000000000001
Unit5,6.8,292,3.6,991,48.242849,27.584352,1,65,70,2000,4.0,25,0.202,0.0,1.5,0.2020000000000003
Unit5,7.6,289,4.4,991,48.242849,27.584352,1,65,70,2000,4.0,25,0.352,0.0,1.5,0.3519999999999998
Unit5,7.7,293,5.1,991,48.242849,27.584352,1,65,70,2000,4.0,25,0.669,0.0,1.5,0.6689999999999986
Unit5,7.5,300,6.3,992,48.242849,27.584352,1,65,70,2000,4.0,25,0.761,0.0,1.5,0.7610000000000002
Unit5,8.0,305,7.9,992,48.242849,27.584352,1,65,70,2000,4.0,25,0.36,0.0,1.5,0.3599999999999996
Unit5,7.4,305,9.3,992,48.242849,27.584352,1,65,70,2000,4.0,25,0.696,0.0,1.5,0.6959999999999993
Unit5,6.1,304,10.3,992,48.242849,27.584352,1,65,70,2000,4.0,25,0.489,0.0,1.5,0.4889999999999994
Unit5,5.7,305,10.7,992,48.242849,27.584352,1,65,70,2000,4.0,25,0.37,0.0,1.5,0.3699999999999999
Unit5,5.6,305,10.7,991,48.242849,27.584352,1,65,70,2000,4.0,25,0.815,0.0,1.5,0.8149999999999988
Unit5,5.9,306,9.8,992,48.242849,27.584352,1,65,70,2000,4.0,25,0.146,0.0,1.5,0.1460000000000003
Unit5,6.4,305,8.4,992,48.242849,27.584352,1,65,70,2000,4.0,25,0.634,0.0,1.5,0.6340000000000002
Unit5,6.9,304,7.4,992,48.242849,27.584352,1,65,70,2000,4.0,25,1.349,0.0,1.5,1.3490000000000004
Unit5,7.2,307,6.9,993,48.242849,27.584352,1,65,70,2000,4.0,25,0.572,0.0,1.5,0.5720000000000008
Unit5,7.4,312,6.5,993,48.242849,27.584352,1,65,70,2000,4.0,25,0.215,0.0,1.5,0.2149999999999998
Unit5,7.4,318,6.2,993,48.242849,27.584352,1,65,70,2000,4.0,25,0.238,0.0,1.5,0.2379999999999996
Unit5,7.5,323,6.6,993,48.242849,27.584352,1,65,70,2000,4.0,25,0.279,0.0,1.5,0.2789999999999999
Unit5,7.3,326,6.8,994,48.242849,27.584352,1,65,70,2000,4.0,25,0.27,0.0,1.5,0.2699999999999996
Unit5,6.6,323,6.5,994,48.242849,27.584352,1,65,70,2000,4.0,25,0.246,0.0,1.5,0.2459999999999997
Unit5,7.3,324,5.9,994,48.242849,27.584352,1,65,70,2000,4.0,25,0.0,0.0,1.5,0.0
Unit5,7.0,320,6.0,994,48.242849,27.584352,1,65,70,2000,4.0,25,0.0,0.0,1.5,0.0
Unit5,6.8,320,5.3,994,48.242849,27.584352,1,65,70,2000,4.0,25,0.0,0.0,1.5,0.0
Unit5,7.4,327,5.6,995,48.242849,27.584352,1,65,70,2000,4.0,25,0.0,0.0,1.5,0.0
Unit5,7.1,317,4.3,995,48.242849,27.584352,1,65,70,2000,4.0,25,0.0,0.0,1.5,0.0
Unit5,7.0,321,4.5,995,48.242849,27.584352,1,65,70,2000,4.0,25,0.052,0.0,1.5,0.0519999999999999
Unit5,7.1,322,3.3,995,48.242849,27.584352,1,65,70,2000,4.0,25,0.161,0.0,1.5,0.1609999999999997
Unit5,6.4,317,2.0,996,48.242849,27.584352,1,65,70,2000,4.0,25,0.145,0.0,1.5,0.1449999999999996
Unit5,5.6,325,3.2,996,48.242849,27.584352,1,65,70,2000,4.0,25,0.256,0.0,1.5,0.2560000000000001
Unit5,6.6,321,2.1,996,48.242849,27.584352,1,65,70,2000,4.0,25,0.303,0.0,1.5,0.3030000000000006
Unit5,5.0,326,3.3,996,48.242849,27.584352,1,65,70,2000,4.0,25,0.311,0.0,1.5,0.311
Unit5,5.9,317,3.4,996,48.242849,27.584352,1,65,70,2000,4.0,25,0.316,0.0,1.5,0.3159999999999996
Unit5,4.6,306,3.5,996,48.242849,27.584352,1,65,70,2000,4.0,25,0.359,0.0,1.5,0.359000000000001
Unit5,4.4,313,3.8,995,48.242849,27.584352,1,65,70,2000,4.0,25,0.183,0.0,1.5,0.1829999999999998
Unit5,4.4,303,3.6,995,48.242849,27.584352,1,65,70,2000,4.0,25,0.033,0.0,1.5,0.0329999999999999
Unit5,2.2,294,3.1,995,48.242849,27.584352,1,65,70,2000,4.0,25,0.0,0.0,1.5,0.0
Unit5,2.6,286,2.1,994,48.242849,27.584352,1,65,70,2000,4.0,25,0.0,0.0,1.5,0.0
Unit5,1.0,186,0.3,994,48.242849,27.584352,1,65,70,2000,4.0,25,0.0,0.0,1.5,0.0
Unit5,2.4,218,-1.4,994,48.242849,27.584352,1,65,70,2000,4.0,25,0.001,0.0,1.5,0.001
Unit5,4.6,181,-0.9,992,48.242849,27.584352,1,65,70,2000,4.0,25,0.187,0.0,1.5,0.1869999999999999
Unit5,6.0,198,-1.3,992,48.242849,27.584352,1,65,70,2000,4.0,25,0.632,0.0,1.5,0.6319999999999992
Unit5,7.5,181,-0.4,991,48.242849,27.584352,1,65,70,2000,4.0,25,1.242,0.0,1.5,1.2420000000000015
Unit5,7.3,192,-0.7,991,48.242849,27.584352,1,65,70,2000,4.0,25,1.208,0.0,1.5,1.2079999999999986
Unit5,8.5,192,0.3,989,48.242849,27.584352,1,65,70,2000,4.0,25,1.063,0.0,1.5,1.0630000000000015
Unit5,8.1,193,-0.5,989,48.242849,27.584352,1,65,70,2000,4.0,25,0.812,0.0,1.5,0.8119999999999987
Unit5,7.3,201,1.0,987,48.242849,27.584352,1,65,70,2000,4.0,25,0.644,0.0,1.5,0.6439999999999988
Unit5,7.6,212,1.9,986,48.242849,27.584352,1,65,70,2000,4.0,25,0.515,0.0,1.5,0.5150000000000005
Unit5,7.7,209,1.0,985,48.242849,27.584352,1,65,70,2000,4.0,25,0.783,0.0,1.5,0.7830000000000009
Unit5,8.1,209,2.9,984,48.242849,27.584352,1,65,70,2000,4.0,25,1.018,0.0,1.5,1.0180000000000005
Unit5,9.1,212,3.9,982,48.242849,27.584352,1,65,70,2000,4.0,25,0.731,0.0,1.5,0.7310000000000003
Unit5,8.7,210,2.6,982,48.242849,27.584352,1,65,70,2000,4.0,25,0.715,0.0,1.5,0.7150000000000019
Unit5,8.4,218,3.9,981,48.242849,27.584352,1,65,70,2000,4.0,25,0.633,0.0,1.5,0.633000000000001
Unit5,8.6,225,4.7,980,48.242849,27.584352,1,65,70,2000,4.0,25,0.419,0.0,1.5,0.4189999999999995
Unit5,8.7,220,4.3,980,48.242849,27.584352,1,65,70,2000,4.0,25,0.465,0.0,1.5,0.4650000000000009
Unit5,8.1,226,6.2,979,48.242849,27.584352,1,65,70,2000,4.0,25,0.307,0.0,1.5,0.3069999999999995
Unit5,8.3,253,7.7,979,48.242849,27.584352,1,65,70,2000,4.0,25,0.928,0.0,1.5,0.9279999999999984
Unit5,8.9,251,9.4,977,48.242849,27.584352,1,65,70,2000,4.0,25,0.8,0.0,1.5,0.7999999999999985
Unit5,7.6,251,7.8,977,48.242849,27.584352,1,65,70,2000,4.0,25,0.251,0.0,1.5,0.2510000000000003
Unit5,9.0,274,9.7,977,48.242849,27.584352,1,65,70,2000,4.0,25,0.515,0.0,1.5,0.5150000000000005
Unit5,9.0,275,9.9,976,48.242849,27.584352,1,65,70,2000,4.0,25,0.838,0.0,1.5,0.837999999999999
Unit5,7.8,265,7.2,976,48.242849,27.584352,1,65,70,2000,4.0,25,0.619,0.0,1.5,0.6189999999999999
Unit5,10.5,278,8.8,977,48.242849,27.584352,1,65,70,2000,4.0,25,0.603,0.0,1.5,0.6030000000000011
Unit5,10.1,283,8.1,976,48.242849,27.584352,1,65,70,2000,4.0,25,0.752,0.0,1.5,0.7520000000000002
Unit5,9.8,284,6.9,977,48.242849,27.584352,1,65,70,2000,4.0,25,0.922,0.0,1.5,0.9219999999999982
Unit5,9.9,282,6.9,977,48.242849,27.584352,1,65,70,2000,4.0,25,1.354,0.0,1.5,1.354
Unit5,10.6,290,7.0,977,48.242849,27.584352,1,65,70,2000,4.0,25,1.2,0.0,1.5,1.200000000000002
Unit5,9.6,287,5.7,977,48.242849,27.584352,1,65,70,2000,4.0,25,0.321,0.0,1.5,0.3210000000000007
Unit5,10.8,284,6.1,977,48.242849,27.584352,1,65,70,2000,4.0,25,0.0,0.0,1.5,0.0
Unit5,10.5,288,5.9,978,48.242849,27.584352,1,65,70,2000,4.0,25,0.0,0.0,1.5,0.0
Unit5,10.6,283,6.0,978,48.242849,27.584352,1,65,70,2000,4.0,25,0.934,0.0,1.5,0.9339999999999984
Unit5,11.4,290,5.9,977,48.242849,27.584352,1,65,70,2000,4.0,25,1.342,0.0,1.5,1.3419999999999996
Unit5,10.6,296,5.7,978,48.242849,27.584352,1,65,70,2000,4.0,25,1.369,0.0,1.5,1.369
Unit5,12.4,296,5.0,979,48.242849,27.584352,1,65,70,2000,4.0,25,1.376,0.0,1.5,1.376000000000002
Unit5,12.4,301,4.7,978,48.242849,27.584352,1,65,70,2000,4.0,25,1.362,0.0,1.5,1.361999999999998
Unit5,12.7,299,4.4,980,48.242849,27.584352,1,65,70,2000,4.0,25,0.0,0.0,1.5,0.0
Unit5,11.2,300,4.2,981,48.242849,27.584352,1,65,70,2000,4.0,25,0.212,0.0,1.5,0.2119999999999998
Unit5,12.4,302,3.7,981,48.242849,27.584352,1,65,70,2000,4.0,25,1.369,0.0,1.5,1.369
Unit5,11.2,306,3.7,984,48.242849,27.584352,1,65,70,2000,4.0,25,1.373,0.0,1.5,1.3730000000000009
Unit5,10.3,304,4.2,984,48.242849,27.584352,1,65,70,2000,4.0,25,1.304,0.0,1.5,1.3040000000000012
Unit5,11.5,329,2.9,985,48.242849,27.584352,1,65,70,2000,4.0,25,1.325,0.0,1.5,1.3250000000000015
Unit5,9.8,336,3.2,987,48.242849,27.584352,1,65,70,2000,4.0,25,1.151,0.0,1.5,1.1509999999999991
Unit5,9.1,334,3.5,986,48.242849,27.584352,1,65,70,2000,4.0,25,1.233,0.0,1.5,1.2330000000000012
Unit5,9.5,329,1.3,988,48.242849,27.584352,1,65,70,2000,4.0,25,0.831,0.0,1.5,0.8310000000000016
Unit5,8.3,329,2.0,989,48.242849,27.584352,1,65,70,2000,4.0,25,0.598,0.0,1.5,0.5979999999999993
Unit5,7.9,338,1.7,989,48.242849,27.584352,1,65,70,2000,4.0,25,0.503,0.0,1.5,0.503
Unit5,6.2,335,0.5,989,48.242849,27.584352,1,65,70,2000,4.0,25,0.419,0.0,1.5,0.4189999999999995
Unit5,6.0,342,1.8,989,48.242849,27.584352,1,65,70,2000,4.0,25,0.122,0.0,1.5,0.1219999999999999
Unit5,5.4,347,0.4,991,48.242849,27.584352,1,65,70,2000,4.0,25,0.032,0.0,1.5,0.032
Unit5,4.1,346,-1.3,990,48.242849,27.584352,1,65,70,2000,4.0,25,0.013,0.0,1.5,0.0129999999999999
Unit5,3.8,358,0.6,990,48.242849,27.584352,1,65,70,2000,4.0,25,0.0,0.0,1.5,0.0
Unit5,2.8,0,-1.4,991,48.242849,27.584352,1,65,70,2000,4.0,25,0.0,0.0,1.5,0.0
Unit5,2.7,66,-4.1,990,48.242849,27.584352,1,65,70,2000,4.0,25,0.0,0.0,1.5,0.0
Unit5,2.1,76,-2.1,990,48.242849,27.584352,1,65,70,2000,4.0,25,0.0,0.0,1.5,0.0
Unit5,0.9,84,-1.9,991,48.242849,27.584352,1,65,70,2000,4.0,25,0.0,0.0,1.5,0.0
Unit5,4.1,127,-2.4,989,48.242849,27.584352,1,65,70,2000,4.0,25,0.0,0.0,1.5,0.0
Unit5,2.1,93,-2.9,992,48.242849,27.584352,1,65,70,2000,4.0,25,0.0,0.0,1.5,0.0
Unit5,3.8,131,-0.4,991,48.242849,27.584352,1,65,70,2000,4.0,25,0.052,0.0,1.5,0.0519999999999999
Unit5,5.6,120,-2.7,987,48.242849,27.584352,1,65,70,2000,4.0,25,0.18,0.0,1.5,0.1799999999999998
Unit5,5.2,137,-1.8,991,48.242849,27.584352,1,65,70,2000,4.0,25,0.157,0.0,1.5,0.157
Unit5,6.4,149,-1.4,990,48.242849,27.584352,1,65,70,2000,4.0,25,0.232,0.0,1.5,0.2319999999999996
Unit5,7.1,127,-2.1,987,48.242849,27.584352,1,65,70,2000,4.0,25,0.241,0.0,1.5,0.2409999999999997
Unit5,5.4,128,-1.6,991,48.242849,27.584352,1,65,70,2000,4.0,25,0.305,0.0,1.5,0.3049999999999997
Unit5,4.8,139,0.3,991,48.242849,27.584352,1,65,70,2000,4.0,25,0.19,0.0,1.5,0.19
Unit5,4.3,131,-0.7,987,48.242849,27.584352,1,65,70,2000,4.0,25,0.153,0.0,1.5,0.1530000000000001
Unit5,4.8,142,-0.2,991,48.242849,27.584352,1,65,70,2000,4.0,25,0.045,0.0,1.5,0.0449999999999999
Unit5,3.0,139,1.3,990,48.242849,27.584352,1,65,70,2000,4.0,25,0.018,0.0,1.5,0.018
Unit5,3.1,140,0.1,986,48.242849,27.584352,1,65,70,2000,4.0,25,0.0,0.0,1.5,0.0
Unit5,3.5,123,0.1,991,48.242849,27.584352,1,65,70,2000,4.0,25,0.0,0.0,1.5,0.0
Unit5,3.5,134,1.3,991,48.242849,27.584352,1,65,70,2000,4.0,25,0.0,0.0,1.5,0.0
Unit5,3.1,123,-0.2,987,48.242849,27.584352,1,65,70,2000,4.0,25,0.016,0.0,1.5,0.016
Unit5,3.3,129,0.3,990,48.242849,27.584352,1,65,70,2000,4.0,25,0.007,0.0,1.5,0.007
Unit5,4.4,145,-0.1,991,48.242849,27.584352,1,65,70,2000,4.0,25,0.03,0.0,1.5,0.0299999999999999
Unit5,4.0,93,-1.0,988,48.242849,27.584352,1,65,70,2000,4.0,25,0.04,0.0,1.5,0.04
Unit5,4.0,132,-1.3,993,48.242849,27.584352,1,65,70,2000,4.0,25,0.028,0.0,1.5,0.028
Unit5,4.5,158,-0.1,992,48.242849,27.584352,1,65,70,2000,4.0,25,0.011,0.0,1.5,0.0109999999999999
Unit5,4.4,86,-2.4,990,48.242849,27.584352,1,65,70,2000,4.0,25,0.0,0.0,1.5,0.0
Unit5,4.8,123,-0.6,991,48.242849,27.584352,1,65,70,2000,4.0,25,0.047,0.0,1.5,0.047
Unit5,5.0,118,0.2,992,48.242849,27.584352,1,65,70,2000,4.0,25,0.094,0.0,1.5,0.094
Unit5,4.9,79,-3.5,991,48.242849,27.584352,1,65,70,2000,4.0,25,0.065,0.0,1.5,0.0650000000000001
Unit5,5.4,122,-1.3,993,48.242849,27.584352,1,65,70,2000,4.0,25,0.064,0.0,1.5,0.064
Unit5,5.1,114,-0.2,992,48.242849,27.584352,1,65,70,2000,4.0,25,0.076,0.0,1.5,0.0759999999999998
Unit5,4.4,90,-3.9,991,48.242849,27.584352,1,65,70,2000,4.0,25,0.052,0.0,1.5,0.0519999999999999
Unit5,6.0,119,-1.6,993,48.242849,27.584352,1,65,70,2000,4.0,25,0.056,0.0,1.5,0.056
Unit5,5.5,112,-0.9,993,48.242849,27.584352,1,65,70,2000,4.0,25,0.077,0.0,1.5,0.0769999999999999
Unit5,4.8,102,-4.0,993,48.242849,27.584352,1,65,70,2000,4.0,25,0.121,0.0,1.5,0.1210000000000002
Unit5,6.6,121,-1.2,993,48.242849,27.584352,1,65,70,2000,4.0,25,0.126,0.0,1.5,0.1259999999999998
Unit5,6.4,119,-0.6,993,48.242849,27.584352,1,65,70,2000,4.0,25,0.174,0.0,1.5,0.1739999999999998
Unit5,5.0,116,-3.1,993,48.242849,27.584352,1,65,70,2000,4.0,25,0.218,0.0,1.5,0.218
Unit5,7.2,130,0.0,990,48.242849,27.584352,1,65,70,2000,4.0,25,0.208,0.0,1.5,0.2079999999999997
Unit5,6.8,126,-0.8,993,48.242849,27.584352,1,65,70,2000,4.0,25,0.361,0.0,1.5,0.3610000000000001
Unit5,5.1,119,-2.4,993,48.242849,27.584352,1,65,70,2000,4.0,25,0.544,0.0,1.5,0.543999999999999
Unit5,7.7,126,-1.2,991,48.242849,27.584352,1,65,70,2000,4.0,25,0.65,0.0,1.5,0.6499999999999991
Unit5,8.8,141,-1.0,993,48.242849,27.584352,1,65,70,2000,4.0,25,0.77,0.0,1.5,0.7700000000000006
Unit5,6.6,125,-2.7,994,48.242849,27.584352,1,65,70,2000,4.0,25,0.581,0.0,1.5,0.5810000000000012
Unit5,9.0,141,-1.2,991,48.242849,27.584352,1,65,70,2000,4.0,25,0.382,0.0,1.5,0.3820000000000002
Unit5,9.4,144,-0.9,993,48.242849,27.584352,1,65,70,2000,4.0,25,0.516,0.0,1.5,0.5159999999999988
Unit5,8.0,132,-3.3,994,48.242849,27.584352,1,65,70,2000,4.0,25,0.497,0.0,1.5,0.4969999999999999
Unit5,9.2,144,0.0,988,48.242849,27.584352,1,65,70,2000,4.0,25,0.284,0.0,1.5,0.2839999999999997
Unit5,9.5,145,-1.0,992,48.242849,27.584352,1,65,70,2000,4.0,25,0.171,0.0,1.5,0.1709999999999997
Unit5,8.3,137,-3.8,994,48.242849,27.584352,1,65,70,2000,4.0,25,0.126,0.0,1.5,0.1259999999999998
Unit5,10.4,147,-0.3,991,48.242849,27.584352,1,65,70,2000,4.0,25,0.122,0.0,1.5,0.1219999999999999
Unit5,9.5,145,0.6,989,48.242849,27.584352,1,65,70,2000,4.0,25,0.105,0.0,1.5,0.1050000000000002
Unit5,9.7,146,0.8,989,48.242849,27.584352,1,65,70,2000,4.0,25,0.129,0.0,1.5,0.1289999999999997
Unit5,9.2,146,1.4,988,48.242849,27.584352,1,65,70,2000,4.0,25,0.142,0.0,1.5,0.1419999999999998
Unit5,10.3,148,1.3,988,48.242849,27.584352,1,65,70,2000,4.0,25,0.006,0.0,1.5,0.006
Unit5,9.0,148,2.1,987,48.242849,27.584352,1,65,70,2000,4.0,25,0.001,0.0,1.5,0.001
Unit5,9.5,152,2.4,987,48.242849,27.584352,1,65,70,2000,4.0,25,0.0,0.0,1.5,0.0
Unit5,9.6,150,1.4,989,48.242849,27.584352,1,65,70,2000,4.0,25,0.0,0.0,1.5,0.0
Unit5,11.4,160,3.7,986,48.242849,27.584352,1,65,70,2000,4.0,25,0.074,0.0,1.5,0.0739999999999999
Unit5,9.7,152,2.6,989,48.242849,27.584352,1,65,70,2000,4.0,25,0.38,0.0,1.5,0.3800000000000001
Unit5,10.4,164,5.1,986,48.242849,27.584352,1,65,70,2000,4.0,25,0.437,0.0,1.5,0.4369999999999996
Unit5,9.1,159,5.1,985,48.242849,27.584352,1,65,70,2000,4.0,25,0.72,0.0,1.5,0.7199999999999993
Unit5,12.5,166,5.7,985,48.242849,27.584352,1,65,70,2000,4.0,25,1.202,0.0,1.5,1.2019999999999984
Unit5,10.4,157,5.0,984,48.242849,27.584352,1,65,70,2000,4.0,25,1.378,0.0,1.5,1.377999999999999
Unit5,10.1,167,6.4,980,48.242849,27.584352,1,65,70,2000,4.0,25,1.385,0.0,1.5,1.3850000000000011
Unit5,10.1,162,6.5,983,48.242849,27.584352,1,65,70,2000,4.0,25,1.057,0.0,1.5,1.0570000000000013
Unit5,13.0,162,5.1,984,48.242849,27.584352,1,65,70,2000,4.0,25,0.891,0.0,1.5,0.8910000000000007
Unit5,12.0,159,5.5,983,48.242849,27.584352,1,65,70,2000,4.0,25,1.156,0.0,1.5,1.156000000000002
Unit5,13.2,157,4.1,984,48.242849,27.584352,1,65,70,2000,4.0,25,1.329,0.0,1.5,1.3289999999999975
Unit5,11.4,153,5.0,982,48.242849,27.584352,1,65,70,2000,4.0,25,1.332,0.0,1.5,1.331999999999997
Unit5,10.4,159,5.4,979,48.242849,27.584352,1,65,70,2000,4.0,25,1.362,0.0,1.5,1.361999999999998
Unit5,12.2,153,4.8,982,48.242849,27.584352,1,65,70,2000,4.0,25,1.383,0.0,1.5,1.3829999999999991
Unit5,12.1,154,3.2,983,48.242849,27.584352,1,65,70,2000,4.0,25,1.313,0.0,1.5,1.3130000000000013
Unit5,12.5,152,3.7,982,48.242849,27.584352,1,65,70,2000,4.0,25,1.241,0.0,1.5,1.241
Unit6,4.5,204,3.1,995,47.530336,28.795417,4,85,70,2000,4.0,25,0.096,0.0,1.5,0.096
Unit6,4.1,214,2.5,995,47.530336,28.795417,4,85,70,2000,4.0,25,0.034,0.0,1.5,0.0339999999999999
Unit6,3.7,224,2.0,994,47.530336,28.795417,4,85,70,2000,4.0,25,0.025,0.0,1.5,0.0249999999999999
Unit6,3.7,235,1.6,994,47.530336,28.795417,4,85,70,2000,4.0,25,0.091,0.0,1.5,0.091
Unit6,3.5,254,2.0,994,47.530336,28.795417,4,85,70,2000,4.0,25,0.184,0.0,1.5,0.1839999999999998
Unit6,3.9,276,2.8,994,47.530336,28.795417,4,85,70,2000,4.0,25,0.315,0.0,1.5,0.3150000000000005
Unit6,4.5,291,2.3,994,47.530336,28.795417,4,85,70,2000,4.0,25,0.0,0.0,1.5,0.0
Unit6,4.6,296,1.5,994,47.530336,28.795417,4,85,70,2000,4.0,25,0.158,0.0,1.5,0.1579999999999998
Unit6,4.4,294,1.0,994,47.530336,28.795417,4,85,70,2000,4.0,25,0.287,0.0,1.5,0.2869999999999997
Unit6,4.5,297,1.9,995,47.530336,28.795417,4,85,70,2000,4.0,25,0.224,0.0,1.5,0.2240000000000001
Unit6,4.7,297,3.8,995,47.530336,28.795417,4,85,70,2000,4.0,25,0.192,0.0,1.5,0.1920000000000001
Unit6,5.0,296,5.5,995,47.530336,28.795417,4,85,70,2000,4.0,25,0.446,0.0,1.5,0.4459999999999999
Unit6,5.6,297,7.2,995,47.530336,28.795417,4,85,70,2000,4.0,25,0.564,0.0,1.5,0.564
Unit6,5.8,298,8.9,995,47.530336,28.795417,4,85,70,2000,4.0,25,0.312,0.0,1.5,0.3120000000000004
Unit6,5.1,295,10.2,994,47.530336,28.795417,4,85,70,2000,4.0,25,0.136,0.0,1.5,0.1359999999999997
Unit6,4.7,294,10.5,994,47.530336,28.795417,4,85,70,2000,4.0,25,0.082,0.0,1.5,0.0819999999999999
Unit6,5.0,300,9.4,994,47.530336,28.795417,4,85,70,2000,4.0,25,0.16,0.0,1.5,0.1600000000000001
Unit6,5.3,304,7.5,995,47.530336,28.795417,4,85,70,2000,4.0,25,0.284,0.0,1.5,0.2839999999999997
Unit6,5.7,306,6.2,995,47.530336,28.795417,4,85,70,2000,4.0,25,0.411,0.0,1.5,0.4110000000000007
Unit6,6.0,312,5.7,995,47.530336,28.795417,4,85,70,2000,4.0,25,0.708,0.0,1.5,0.7079999999999989
Unit6,6.3,318,5.4,995,47.530336,28.795417,4,85,70,2000,4.0,25,0.196,0.0,1.5,0.1960000000000001
Unit6,6.5,321,5.2,995,47.530336,28.795417,4,85,70,2000,4.0,25,0.053,0.0,1.5,0.0529999999999999
Unit6,6.6,323,5.2,996,47.530336,28.795417,4,85,70,2000,4.0,25,0.164,0.0,1.5,0.1639999999999998
Unit6,6.7,327,5.2,996,47.530336,28.795417,4,85,70,2000,4.0,25,0.139,0.0,1.5,0.1389999999999998
Unit6,7.1,329,5.2,996,47.530336,28.795417,4,85,70,2000,4.0,25,0.242,0.0,1.5,0.2420000000000005
Unit6,6.6,332,5.1,996,47.530336,28.795417,4,85,70,2000,4.0,25,0.342,0.0,1.5,0.3419999999999994
Unit6,6.3,327,5.0,997,47.530336,28.795417,4,85,70,2000,4.0,25,0.293,0.0,1.5,0.2929999999999995
Unit6,5.8,324,5.1,997,47.530336,28.795417,4,85,70,2000,4.0,25,0.382,0.0,1.5,0.3820000000000002
Unit6,6.3,317,5.1,997,47.530336,28.795417,4,85,70,2000,4.0,25,0.411,0.0,1.5,0.4110000000000007
Unit6,6.5,315,5.1,997,47.530336,28.795417,4,85,70,2000,4.0,25,0.354,0.0,1.5,0.3539999999999994
